Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
1,0.456344757,0.503924989,0.498527758,0.594473832,0.594473832,0.998869486,0.79712025,0.809062334,0.303262283,0.781287167,0.000113439,0,0.460976489,0.000782078,0,0.164131305,0.164131305,0.164131305,0.194100407,0.316686709,0.016440552,0.088185001,0.154552986,0.021995481,0.847903825,0.689030476,0.689030476,0.217570936,5930000000,0.000409227,0.263653247,0.375386536,0.003650535,0.00110295,0.628061259,0.016400843,0.190464673,0.809535327,0.004986774,0.384759653,0.007412011,0.088198414,0.153555539,0.399299057,0.061469265,0.001659684,0.00381185,7170000000,6050000000,0.026451613,0.014599827,0.387496891,0.030799054,0.711480705,0.134708421,0.239087239,0.0047989,0.002021631,0.000213976,0.118791671,0.339910964,0.276587449,0.004561413,0.591746935,0.727425187,0.334923441,0.019458961,0.922436162,0.002012334,0.019803307,0.000148258,8490000000,0.593849578,826000000,0.67157053,0.534349952,0.591746935,0.334923441,0.123360141,0.641601384,0.459095596,0.560063995,0.314221208,0.076542708,0,0.770709012,0.02656682,0.617528969,0.594474492,0.836781785,0.286673693,0.026286806,0.560557897,1,0.018303715
1,0.345780724,0.393153075,0.386583864,0.586618429,0.586618429,0.998704831,0.795845304,0.807862436,0.301379206,0.780007023,0.000152178,0,0.458101205,0.000633063,0,0.150014749,0.150014749,0.150014749,0.167155148,0.312619368,0.006821241,0.087045029,0.132258793,0.02197067,0.847985961,0.682693755,0.682693755,0.217119044,6010000000,0.000344395,0.261875345,0.368177415,0.003578772,0.001207755,0.63031705,0.018997073,0.200320464,0.799679536,0.004970979,0.38266049,0.005365848,0.087058479,0.131234447,0.402215634,0.035982009,0.001016506,0.006218165,3650000000,5220000000,0.018225806,0.00709722,0.385880012,0.020001561,0.709533951,0.085591431,0.238978369,0.012692684,0.001240466,0.000555931,0.120940707,0.334931021,0.276448451,0.006392396,0.572843315,0.726724485,0.335983878,0.006847355,0.902171489,0.001926312,0.049610279,0.000261029,949000000,0.593799247,3700000000,0.671569755,0.422192128,0.572843315,0.335983878,0.115746463,0.641799381,0.459129599,0.527786874,0.314242963,0.077961971,0,0.707755813,0.00207422,0.619738606,0.58661661,0.82750103,0.288556425,0.026705576,0.564714369,1,0.017208406
1,0.469458392,0.539249891,0.526901868,0.602091411,0.602076997,0.999001441,0.797386832,0.809365434,0.303451775,0.781609975,0.000103263,0,0.464348322,0.000739074,0,0.177952889,0.177952889,0.177952889,0.216223882,0.320011318,0.009014323,0.096897647,0.170143858,0.022217451,0.848401205,0.689855348,0.68982208,0.217639573,7460000000,0.000446409,0.26421195,0.379270519,0.004866755,0.00215225,0.636431693,0.00737012,0.132055507,0.867944493,0.005045812,0.377480244,0.005423126,0.096894491,0.169165221,0.396366404,0.04197901,0.001152445,0.005491489,7910000000,3250000000,0.016612903,0.009350352,0.393206847,0.042055407,0.742226715,0.077032876,0.138242662,0.011381884,0.002712423,0.00112433,0.053358147,0.344073686,0.275900166,0.005918474,0.375512691,0.731297574,0.328724433,0.059386738,0.931610241,0.002318289,0.007297185,0.000139496,8040000000,0.593892519,3140000000,0.671516101,0.710597971,0.375512691,0.328724433,0.125439274,0.616597706,0.454211079,0.579259033,0.310132196,0.058459701,0,0.79972009,0.007231962,0.622374189,0.60208922,0.840355981,0.280123918,0.032779705,0.569441441,1,0.028017811
1,0.440842393,0.469962931,0.488516516,0.591641563,0.591641563,0.998790221,0.797043471,0.808979659,0.303293945,0.781213202,0.000147205,3360000000,0.464125211,0.00089709,0,0.143567486,0.143567486,0.143567486,0.195424033,0.321496781,0.012160261,0.08557935,0.155155532,0.022155171,0.848073744,0.689585767,0.689585767,0.217614407,5130000000,0.000365482,0.265497976,0.384607503,0.002169728,0.000941999,0.629331448,0.018052326,0.196934426,0.803065574,0.004913971,0.386017809,0.005588257,0.085527709,0.154196516,0.399792075,0.085457271,0.001513599,0.004178177,0.000108912,6810000000,0.033225806,0.016700204,0.382454038,0.030208701,0.662501905,0.123971776,0.203863031,0.005536465,0.001310937,0.000180232,0.162885017,0.347173462,0.276842096,0.002575464,0.789716006,0.721136197,0.338934705,0.020423319,0.884894515,0.001921575,0.02766389,7950000000,4940000000,0.593815441,645000000,0.671572018,0.67776851,0.789716006,0.338934705,0.122828518,0.642618931,0.459233988,0.605886028,0.314480464,0.122531571,0,0.745995096,0.003865476,0.627466597,0.591637088,0.833175774,0.287870801,0.026472513,0.562983129,1,0.017571076
1,0.370106762,0.397187091,0.404143691,0.602350855,0.602350855,0.998764222,0.796961573,0.808908701,0.303205483,0.7811565,0.000345175,1410000000,0.460560462,0.000575058,0,0.153428006,0.153428006,0.153428006,0.167438782,0.315837872,0.025878367,0.071492549,0.131430293,0.022070419,0.847527285,0.687203023,0.687203023,0.217358444,6660000000,0.00033107,0.261669425,0.373290861,0.004006852,0.002092985,0.630291366,0.018811042,0.199685582,0.800314418,0.004976207,0.387256952,0.005365848,0.071881056,0.130548224,0.404040336,0.127436282,0.000929261,0.006797969,8730000000,0.000131631,0.038064516,0.017801801,0.380283123,0.019982863,0.709508977,0.187999812,0.326970149,0.026846142,0.002250548,0.000961635,0.147987005,0.33888844,0.276482681,0.004890911,0.706398128,0.726755594,0.338092455,0.018060008,0.904351889,0.002032266,0.070549856,9650000000,5580000000,0.593880164,2330000000,0.671578357,0.564929088,0.706398128,0.338092455,0.128054821,0.651972509,0.460437343,0.553292797,0.317137157,0.070185064,0,0.714301693,0.002733198,0.623540424,0.602348544,0.828508422,0.288421119,0.026713758,0.564760178,1,0.017277111
1,0.438112417,0.49591147,0.487981155,0.595093616,0.595093616,0.998813677,0.796988134,0.808937996,0.303148201,0.781215026,0.000179121,102000000,0.462420842,0.000876088,0,0.158105432,0.158105432,0.158105432,0.199678548,0.319905213,0.009452939,0.088754987,0.156586578,0.021965092,0.847770787,0.688629207,0.688629207,0.217069165,5510000000,0.000395527,0.263500944,0.381273052,0.003983139,0.001341881,0.628996178,0.013352301,0.175953079,0.824046921,0.005478346,0.379219295,0.005708297,0.088711385,0.155591584,0.398685464,0.046476762,0.000549846,0.011493615,9970000000,0.000161134,0.020483871,0.019349911,0.382465345,0.015062807,0.701891227,0.336634808,0.382161917,0.007098153,0.003464984,0.000217004,0.173474004,0.343580592,0.276806292,0.001695657,0.941873391,0.726985807,0.337421606,7000000000,0.921638976,0.001999765,0.021809752,0.000319469,0.00028689,0.593809744,1580000000,0.671569284,0.152288189,0.941873391,0.337421606,0.110995525,0.641181004,0.45902006,0.58120224,0.314165946,0.070574201,0,0.766548104,0.012289125,0.622921908,0.595089152,0.836695636,0.284462246,0.02642281,0.562462268,1,0.020128788
1,0.506361819,0.565689054,0.561914449,0.600217645,0.600217645,0.99906141,0.797442168,0.809411914,0.303423254,0.781625133,1340000000,84900000,0.461249927,0.000470047,0.037655633,0.159622435,0.159622435,0.159622435,0.225867448,0.316969654,0.042137423,0.114974351,0.179483317,0.022900049,0.848261308,0.689830332,0.689825686,0.217642414,0.000121793,0.000593091,0.265668151,0.375162997,0.006209029,0.00508118,0.631744086,0.026118239,0.219971581,0.780028419,0.00513936,0.384153502,0.005365848,0.114986891,0.178395294,0.425324514,0.167916042,0.00062086,0.01017091,0.000152285,0.000248131,0.076774194,0.046510876,0.407566541,0.021062838,0.75820875,0.591435638,0.668393866,0.017499167,0.005366427,0.000468341,0.198226505,0.340297549,0.278776249,0.002532644,0.863506306,0.733141747,0.346287161,0.004670643,0.922503066,0.002547517,0.012281843,0.000198105,0.00017989,0.593920633,1430000000,0.671577169,0.241254966,0.863506306,0.346287161,0.122218679,0.650624652,0.460174513,0.562115674,0.317323612,0.046349698,0,0.818787969,0.005196679,0.624313322,0.600212776,0.84410697,0.293720367,0.027236643,0.566652652,1,0.015316107
1,0.453956028,0.516081553,0.501739922,0.665150838,0.665150838,0.996294747,0.776710051,0.761550328,0.272988769,0.759283462,0.003824214,0,0.461744798,0.000364036,0,0.144073153,0.144073153,0.144073153,0.203838518,0.318914904,0.000105873,0.093884863,0.161934172,0.021942367,0.847780033,0.688668535,0.689277176,0.217590063,5720000000,0.000366979,0.263793117,0.378208711,0.003245544,0.00034436,0.627881125,0.044450524,0.246576171,0.753423829,0.004874455,0.409986513,0.005365848,0.093938802,0.16152628,0.422677222,0,1220000000,0.545300298,19100000,75600000,0.009032258,7050000000,0.391284684,0.013695924,0.669427859,0.04060052,0.383260097,0.006327298,0.000253236,0.000159713,0.210205209,0.341533439,0.276391663,0.008081528,0.817651881,0.712388144,0.358559563,0,0.890684009,0.001738837,0.011004129,0.04034769,0.004963875,0.572892245,0.001697453,0.671415452,0.307354718,0.817651881,0.358559563,0.110933234,0.642172383,0.459195279,0.571581636,0.314154694,0.085299068,0,0.764289026,0.003735586,0.679350137,0.665149207,0.831484485,0.307015312,0.026350708,0.561557356,1,0.013225499
1,0.311314776,0.279655473,0.360886557,0.598293432,0.598293432,0.998510596,0.796186036,0.808234409,0.302380565,0.780717621,0.000533894,0,0.465178699,0.000409041,0,0.126079811,0.126079811,0.126079811,0.143708046,0.322876141,0.018739507,0.05594007,0.089402727,0.021967036,0.846859481,0.685067843,0.685067843,0.217153206,180000000,0.00019976,0.261558306,0.387532134,0.002763798,0.00171369,0.630464651,0.648867854,0.293708619,0.706291381,0.004902347,1,0.005365848,0.055889394,0.088296509,0.588075394,0.086956522,0.000594483,0.010649099,5900000000,0.00010364,0.047580645,0.008698207,0.378892381,0.009051919,0.677863247,0.176933443,0.249245347,0.02347838,0.001948479,0.000779997,0.159598596,0.346622232,0.276824127,0.002462897,0.517081987,0.517570608,0.627816873,0.047554337,0.846494745,0.001983958,0.17612906,5910000000,4390000000,0.593861711,1770000000,0.671562512,0.60380662,0.517081987,0.627816873,0.922128041,0.626090111,0.457792071,0.620600446,0.202311864,0.098747069,0,0.54232561,0.00045557,0.623593428,0.598295151,0,0.745352004,0.026749069,0.564949387,1,0.010437305
1,0.44688734,0.52523986,0.499919696,0.600253679,0.600253679,0.998963195,0.797301337,0.809243439,0.303382649,0.781451518,0.000112399,0,0.459176501,0.00040304,0,0.166364671,0.166364671,0.166364671,0.204783965,0.314670722,0.019193248,0.095431968,0.164494991,0.022001771,0.847931741,0.689198348,0.689198146,0.217539607,6270000000,0.00042657,0.263893357,0.372033456,0.013256745,0.003342537,0.623554472,0.013253814,0.175439127,0.824560873,0.010034171,0.38382023,0.007032393,0.095412575,0.163501998,0.409724781,0.077961019,0.00155012,0.004079977,2240000000,0.001062879,0.029032258,0.037510098,0.392268379,0.004718597,0.833670214,0.145982715,0.555760516,0.008955108,0.003374579,0.000598878,0.07904362,0.337778119,0.277660701,0.025859237,0.422938688,0.740314689,0.331286947,0.019303575,0.928317018,0.002161642,0.020574428,0.000281821,7140000000,0.594024649,1230000000,0.671568962,0.040100065,0.422938688,0.331286947,0.135663961,0.639777107,0.458814435,0.548349922,0.313847588,0.022103485,0,0.787715345,0.003020661,0.623412663,0.600251756,0.839107948,0.284391411,0.026058415,0.553763385,1,0.020200987
1,0.410178911,0.457860881,0.451469565,0.585724787,0.585724787,0.998728403,0.797021751,0.808970545,0.303385307,0.78120436,0.000114249,0,0.461826996,0.000574057,0,0.153343728,0.153343728,0.153343728,0.177271438,0.318773431,0.023201295,0.070108297,0.139941252,0.021762481,0.848004325,0.689287563,0.689287563,0.217580012,4700000000,0.000338881,0.263632266,0.377472896,0.00358938,0.001290102,0.630043082,0.022636537,0.21144602,0.78855398,0.005005072,0.386486402,0.006259749,0.076489651,0.146640525,0.406572413,0.086956522,0.001986345,0.003184227,5250000000,0.000158865,0.035967742,0.009990747,0.384206599,0.007141731,0.691240549,0.126628512,0.351526367,0.008139085,0.00122886,0.000245256,0.176007463,0.341708155,0.276441366,0.006449512,0.795916208,0.723439,0.342277436,5450000000,0.908281141,0.001887713,0.027222112,0.000136328,4710000000,0.593851737,892000000,0.671565819,0.284550101,0.795916208,0.342277436,0.110996307,0.635281405,0.458344648,0.571779425,0.31209579,0.077750338,0,0.741395072,0.003911941,0.622111772,0.585726201,0.831285036,0.291195554,0.02663537,0.564287129,1,0.016093455
1,0.44795983,0.545028347,0.491782215,0.594423385,0.594423385,0.998900222,0.797397069,0.809321427,0.303681872,0.781414886,8190000000,34000000,0.461691117,0.000586059,0.08735702,0.145548017,0.145548017,0.145548017,0.196085847,0.318313645,0.027617708,0.087452162,0.171650222,0.021974036,0.847356755,0.690044658,0.690044658,0.217544724,4490000000,0.000377136,0.264033227,0.376746395,0.005183135,0.001748625,0.633759127,0.032506224,0.231883182,0.768116818,0.004914444,0.393995075,0.005365848,0.087604019,0.170605535,0.413007102,0.107946027,0.001424325,0.004438619,7050000000,0.00011877,0.060645161,0.011057092,0.389701725,0.010397038,0.732813895,0.262856632,0.462086667,0.006192744,0.002862744,0.000201026,0.163348527,0.341270759,0.275339319,0.00634578,0.672444568,0.728606009,0.345751503,0.007412666,0.929396075,0.002250095,0.025578611,0.000142083,8110000000,0.593899659,538000000,0.671571033,0.471796825,0.672444568,0.345751503,0.125620223,0.641048552,0.45906555,0.56921729,0.313770805,0.05507608,0,0.79896306,0.003241483,0.622444281,0.594421589,0.84067482,0.298353555,0.029645328,0.568835713,1,0.014320963
1,0.392385317,0.43262102,0.451469565,0.555939117,0.555939117,0.998291057,0.796273053,0.808448584,0.302992305,0.780788078,7400000000,0,0.459094302,0.00040404,0,0.148919135,0.148919135,0.148919135,0.189467713,0.314635354,0.007214483,0.072632522,0.141146343,0.021050821,0.847667876,0.688957476,0.688957476,0.217556345,5280000000,0.000355101,0.263112417,0.370468686,0.001817155,0.000237683,0.630244449,0.015153339,0.184962361,0.815037639,0.004940946,0.385771769,0.005365848,0.072654583,0.140140261,0.396232431,0.044977511,0.002637639,0.002397776,7810000000,3400000000,0.019677419,0.014840709,0.358822731,0.053516738,0.676950978,0.076693922,0.131134124,0.001580416,0.001071221,6730000000,0.124354701,0.336213958,0.276867217,0.002283745,0.638589875,0.723862374,0.334885897,0.039682851,0.894696163,0.001633979,0.019282751,0.000105637,6400000000,0.593753305,358000000,0.671568937,0.693786158,0.638589875,0.334885897,0.124468176,0.641011726,0.459008685,0.538181887,0.31409221,0.142964134,0,0.728648941,0.001388039,0.625401791,0.555935806,0.831773761,0.285768371,0.02670462,0.564708965,1,0.018962844
1,0.401355238,0.455298735,0.445794743,0.59917266,0.599662722,0.998872375,0.796920486,0.808865085,0.302907227,0.781100079,0.000193807,2700000000,0.459600916,0.000783078,0,0.146854326,0.146854326,0.146854326,0.153446157,0.307172667,0.029478046,0.083055126,0.121187015,0.021991183,0.847338109,0.673908762,0.673908762,0.217491358,5350000000,0.000290219,0.262827237,0.356553407,0.003262392,0.001917686,0.6297674,0.058114701,0.256976147,0.743023853,0.005093114,0.406063304,0.005365848,0.083060563,0.120119146,0.423359141,0.071964018,0.000762886,0.008280355,4530000000,0.000146761,0.042741935,0.009679362,0.389079849,0.0053376,0.663915524,0.25852762,0.414399187,0.022557023,0.001990726,0.000529799,0.225946381,0.33611509,0.276710492,0.003640644,0.844263391,0.705754481,0.369839482,0.006898124,0.913020361,0.002014494,0.044445994,0.000212397,0.00013426,0.593797272,3160000000,0.67157672,0.171747924,0.844263391,0.369839482,0.130740633,0.647014709,0.4596846,0.527350345,0.317354479,0.084897402,0,0.739881583,0.004338696,0.622816572,0.599168833,0.82103204,0.316925261,0.026573826,0.56385382,1,0.012523172
1,0.4913957,0.535324902,0.533486803,0.607222647,0.607114545,0.999031252,0.797367602,0.80927716,0.303356304,0.781534325,0.00015449,0,0.462944231,0.000766077,0,0.18857191,0.18857191,0.18857191,0.210740286,0.320223527,0.027905077,0.104388893,0.169164721,0.022077831,0.848380512,0.689688111,0.689688111,0.217626694,7200000000,0.000437974,0.266130499,0.380434783,0.004288286,0.00245606,0.641953535,0.011886849,0.167518215,0.832481785,0.005028487,0.378850236,0.006760627,0.104369209,0.167702285,0.398496563,0.083958021,0.001286356,0.004916808,0.000121522,8320000000,0.028387097,0.009168221,0.394088781,0.014344583,0.721815364,0.225615619,0.284323601,0.011501703,0.003352636,0.000503124,0.121095743,0.343882387,0.276648195,0.002772748,0.686234033,0.729194764,0.333521322,0.012537679,0.929930021,0.002202051,0.023589392,0.000138026,0.000113117,0.59387672,1570000000,0.671559818,0.500406749,0.686234033,0.333521322,0.11874392,0.63108992,0.457467081,0.582051816,0.312030851,0.065865966,0,0.79209184,0.004866995,0.623020018,0.607219345,0.839630215,0.283400021,0.02076026,0.571267746,1,0.021334581
1,0.40116024,0.45638901,0.449006906,0.59456752,0.595187305,0.998942627,0.797066435,0.809017286,0.303015508,0.78128029,5170000000,391000000,0.456953776,0.000481048,0,0.154860731,0.154860731,0.154860731,0.179256878,0.304024899,0.027814329,0.092826317,0.138510206,0.022075476,0.847608456,0.688708035,0.688708035,0.217536422,6040000000,0.000352206,0.263127181,0.344854886,0.007130711,0.002374961,0.629978699,0.024258839,0.215648336,0.784351664,0.011874126,0.393734497,0.011222214,0.092929145,0.138481261,0.419673563,0.104947526,0.001107808,0.005706674,4600000000,0.000913093,0.041612903,0.059474465,0.388378825,0.00235,0.780154743,0.336470006,0.667783714,0.007699946,0.003464039,0.000235454,0.173435961,0.330371297,0.278570921,0.009820646,0.768851452,0.736376854,0.342850749,0.007269717,0.914539521,0.001994726,0.0369192,0.000248195,0.000124852,0.593943568,779000000,0.67156514,0.017031451,0.768851452,0.342850749,0.127560682,0.633782742,0.458183602,0.493494943,0.311461323,0.040566086,0,0.745100943,0.002818043,0.622553154,0.594562876,0.83146459,0.292372455,0.02662309,0.564205462,1,0.015703499
1,0.480183298,0.545028347,0.531345361,0.60090229,0.60090229,0.999035296,0.79741699,0.809330411,0.303433889,0.781601975,506000000,0,0.461233151,0.000481048,0.321793704,0.193038641,0.193038641,0.193038641,0.221802023,0.31665134,0.044330505,0.110658741,0.175792724,0.022126536,0.848050451,0.689435006,0.689435006,0.217600649,679000000,0.000445111,0.264025456,0.372741329,0.008703249,0.002089242,0.633200915,0.01805415,0.196964658,0.803035342,0.007284681,0.383584256,0.005365848,0.110614425,0.174851067,0.422261908,0.092953523,0.000781147,0.008086518,1970000000,0.001087087,0.038225806,0.025048837,0.398170552,0.002960257,0.82267724,0.33790528,0.851361797,0.006902913,0.003305643,0.000201028,0.182133413,0.340247336,0.277977392,0.014286163,0.884669832,0.740759779,0.340440707,0.002046229,0.936765828,0.002285197,0.010994568,0.000377613,0.000148722,0.593997394,819000000,0.671564628,0.043441467,0.884669832,0.340440707,0.115784268,0.63456952,0.458184886,0.562044518,0.312253851,0.033432491,0,0.799501541,0.006413129,0.622151578,0.600903952,0.840529091,0.287872219,0.028049352,0.567897048,1,0.017570287
1,0.498513138,0.574465765,0.548102147,0.609384684,0.609737817,0.998998899,0.797593651,0.809350461,0.303818674,0.781673975,0.000228845,4140000000,0.464769382,0.000410041,0.144650268,0.178037167,0.178037167,0.178037167,0.230405597,0.330268091,0.032669359,0.101050403,0.195074188,0.022128259,0.848031899,0.690824662,0.695830532,0.217994881,642000000,0.000479473,0.264547637,0.387578704,0.005548813,0.002670037,0.631338612,0.020786256,0.206125102,0.793874898,0.005063943,0.38415462,0.007048235,0.101014542,0.194103009,0.408577978,0.077961019,0.000622889,0.010157247,4180000000,9460000000,0.038548387,0.016288941,0.394009633,0.022918189,0.743054701,0.214526369,0.401213957,0.038333181,0.002882443,0.00152526,0.133176513,0.346952015,0.273346252,0.007239288,0.614323744,0.730913866,0.337658318,0.018610645,0.933519125,0.002265189,0.027285607,0.000201935,0.000108612,0.593904619,5290000000,0.671572448,0.445033415,0.614323744,0.337658318,0.134016628,0.643070647,0.459292056,0.60630823,0.314609338,0.051613298,0,0.801576163,0.005958369,0.623370945,0.609384961,0.8408917,0.289853809,0.026979489,0.565920571,1,0.016611831
